sa2_maincode_2016,p_tot_marrd_reg_marrge,p_tot_married_de_facto,p_tot_not_married,p_tot_total,registered_marriage_percent,defacto_percent,not_married_percent
212021453,4758,550,3641,8949,0.5316795172644988,0.06145938093641748,0.4068611017990837
212021454,5681,549,4026,10254,0.5540276965086796,0.053540081919251026,0.3926272674078408
212021455,5221,772,4071,10071,0.5184192235130572,0.07665574421606593,0.4042299672326482
212021456,4979,938,4384,10306,0.4831166310886862,0.09101494275179507,0.425383271880458
212031300,6344,1435,6501,14286,0.44407111857762843,0.1004479910401792,0.4550608987820244
212031301,9917,1976,5350,17244,0.5750985850150777,0.11459058223150081,0.31025284156808164
212031302,7266,1275,5270,13810,0.5261404779145546,0.09232440260680666,0.38160753077480086
212031303,3410,744,2142,6294,0.5417858277724817,0.11820781696854146,0.340324118207817
212031304,5330,1256,3822,10413,0.5118601747815231,0.12061845769710938,0.36704119850187267
212031305,8880,1190,8115,18188,0.48823400043985044,0.06542775456344843,0.4461733010776336
212031306,6319,667,3217,10206,0.6191456006270821,0.06535371350186164,0.31520674113266706
212031308,2803,686,2065,5557,0.5044088536980386,0.12344790354507829,0.3716033831203887
212031457,5412,578,3481,9466,0.5717304035495457,0.06106063807310374,0.3677371645890556
212031458,6224,878,4641,11739,0.5301984836868557,0.07479342363063293,0.3953488372093023
212041309,4764,416,3990,9169,0.5195768349874578,0.04537026938597448,0.4351619587741302
212041310,4862,555,4504,9918,0.490219802379512,0.0559588626739262,0.4541238152853398
212041311,9630,925,11166,21724,0.44328852881605596,0.04257963542625667,0.5139937396427914
212041312,8344,875,7617,16830,0.4957813428401664,0.051990493166963754,0.45258467023172905
212041313,4413,495,2926,7835,0.5632418634333121,0.0631780472239949,0.3734524569240587
212041314,10545,1175,7868,19588,0.538339799877476,0.05998570553400041,0.4016744945885236
212041316,2823,307,2642,5770,0.48925476603119583,0.053206239168110916,0.45788561525129984
212041317,7363,725,8666,16750,0.4395820895522388,0.04328358208955224,0.5173731343283582
212041318,4556,420,4695,9669,0.471196607715379,0.04343779087806392,0.48557244802978594
212041459,4145,591,4496,9229,0.44912774948531803,0.06403727381081374,0.48716003900747645
212041460,6389,650,6929,13964,0.4575336579776568,0.046548266972214265,0.49620452592380404
212051319,6187,1093,6289,13573,0.45583143004494214,0.08052751786635232,0.46334634937007296
212051320,5229,962,9980,16174,0.3232966489427476,0.05947817484852232,0.6170396933349821
212051321,9464,503,6462,16424,0.5762299074525086,0.030625913297613248,0.39344861178762786
212051322,7704,588,6547,14838,0.5192074403558431,0.03962798220784472,0.44123197196387653
212051323,6502,512,4945,11963,0.5435091532224359,0.04279862910641143,0.41335785338125886
212051324,7533,719,5658,13913,0.5414360669877093,0.051678286494645294,0.40667002084381515
212051325,8096,793,5736,14623,0.5536483621691856,0.05422963824112699,0.3922587704301443
212051326,7624,1257,7310,16189,0.47093705602569647,0.07764531471987152,0.4515411699301995
212051327,9139,558,5646,15339,0.5958015516004954,0.03637786035595541,0.36808136123606494
213011328,2251,467,3133,5851,0.3847205605879337,0.07981541616817638,0.53546402324389
213011329,3643,385,3050,7081,0.5144753565880525,0.05437085157463635,0.43073012286400225
213011330,9125,1376,7882,18392,0.49613962592431493,0.07481513701609395,0.42855589386689863
213011331,3026,387,2958,6378,0.4744433991846974,0.06067732831608655,0.46378174976481656
213011332,5283,583,4368,10238,0.5160187536628248,0.056944715764797815,0.426645829263528
213011333,4832,594,4912,10334,0.4675827365976389,0.05748016257015676,0.4753241726340236
213011334,6416,870,7779,15065,0.4258878194490541,0.057749751078659144,0.5163624294722867
213011335,5583,611,6749,12946,0.4312528966476132,0.04719604511045883,0.521319326432875
213011336,2946,575,3627,7151,0.4119703537966718,0.08040833449867152,0.5072017899594462
213011337,3721,493,4562,8771,0.42423896933074906,0.056207958043552615,0.5201231330521036
213011338,6357,859,6941,14159,0.4489723850554418,0.060668126280104526,0.49021823575111234
213011339,4219,613,3772,8608,0.49012546468401486,0.07121282527881041,0.4381970260223048
213011340,7629,680,5415,13720,0.5560495626822157,0.04956268221574344,0.3946793002915452
213021341,4539,1061,4076,9683,0.4687596819167613,0.10957347929360735,0.42094392233811834
213021342,6797,1374,6403,14571,0.4664745041520829,0.0942968910850319,0.4394344931713678
213021343,4563,974,4741,10277,0.44400116765593073,0.09477473971003211,0.46132139729493044
213021344,5920,1918,4954,12791,0.4628254241263388,0.14994918301931046,0.38730357282464234
213021345,2014,327,1332,3674,0.54817637452368,0.08900381056069678,0.3625476320087099
213021346,5681,1114,4469,11258,0.5046189376443418,0.09895185645763013,0.39696216024160597
213031347,5034,1196,7419,13647,0.36887227962189495,0.08763830878581373,0.5436359639481204
213031348,3718,1772,6929,12415,0.2994764397905759,0.1427305678614579,0.5581151832460733
213031349,4044,1071,4347,9455,0.4277102062400846,0.11327340031729244,0.4597567424643046
213031350,2724,1243,2830,6798,0.4007060900264784,0.18284789644012944,0.4162989114445425
213031351,3374,1130,4138,8637,0.39064489984948475,0.1308324649762649,0.4791015398865347
213031352,4607,1919,4373,10896,0.4228157121879589,0.17611967694566813,0.4013399412628488
213041353,7119,1705,5777,14599,0.48763613946160694,0.11678882115213371,0.39571203507089525
213041355,8119,1172,5092,14381,0.5645643557471663,0.08149641888603018,0.3540782977539809
213041356,5823,1431,6182,13443,0.43316224057130104,0.10644945324704307,0.4598675890798185
213041357,7450,1853,6773,16073,0.4635102345548435,0.11528650531947987,0.42138990854227587
213041358,5513,1480,5028,12023,0.45853780254512183,0.12309739665640855,0.4181984529651501
213041359,553,112,627,1295,0.42702702702702705,0.08648648648648649,0.48416988416988416
213041360,7903,769,4216,12889,0.6131585072542478,0.059663278764838235,0.32710062844285825
213041461,1835,247,1392,3471,0.5286660904638433,0.07116104868913857,0.4010371650821089
213041462,2341,250,1413,3999,0.5853963490872718,0.06251562890722681,0.3533383345836459
213041463,7594,1027,5006,13624,0.5573987081620669,0.07538167938931298,0.36743981209630067
213051361,7173,1069,6013,14259,0.5030507048180097,0.07497019426327232,0.4216985763377516
213051362,7202,1087,6212,14502,0.4966211557026617,0.07495517859605572,0.42835470969521444
213051363,3123,542,2833,6490,0.4812018489984592,0.0835130970724191,0.43651771956856705
213051365,13540,1841,7558,22939,0.5902611273377217,0.08025633201098566,0.32948254065129257
213051366,8975,1153,4629,14753,0.6083508438961567,0.07815359587880431,0.31376669152036873
213051368,4061,685,3606,8353,0.4861726325870945,0.08200646474320604,0.4317011852029211
213051369,7846,1706,6073,15623,0.5022082826601805,0.10919797734109966,0.38872175638481726
213051464,4843,887,2569,8298,0.5836346107495782,0.10689322728368282,0.30959267293323695
213051465,9262,1338,5044,15644,0.5920480695474303,0.08552799795448734,0.3224239324980823
213051466,6051,880,2573,9500,0.6369473684210526,0.09263157894736843,0.2708421052631579
213051467,6320,1209,6644,14174,0.4458868350500917,0.08529702271765204,0.4687455905178496
213051468,4292,995,3615,8901,0.48219301202112125,0.11178519267498034,0.40613414223120997
214011370,6083,1945,6780,14815,0.4105973675329058,0.13128585892676342,0.45764427944650693
214011371,5937,2065,8485,16488,0.360080058224163,0.1252426006792819,0.5146166909267346
214011372,4959,1752,7205,13914,0.3564036222509702,0.12591634325140147,0.5178237746154952
214011373,7059,1273,5053,13394,0.527027027027027,0.09504255636852323,0.3772584739435568
214011374,8503,2031,7120,17655,0.48161993769470407,0.11503823279524214,0.4032851883319173
214011375,4689,1763,5832,12282,0.3817782120175867,0.1435433968409054,0.4748412310698583
214011376,5042,1082,3194,9319,0.541045176521086,0.11610687842043138,0.34274063740744715
214021377,4186,890,3139,8217,0.509431666058172,0.1083120360228794,0.38201290008518923
214021378,2169,409,1132,3713,0.584163748990035,0.11015351467815783,0.30487476434150285
214021379,6982,2025,6187,15190,0.45964450296247533,0.13331138907175774,0.40730743910467415
214021380,8615,1730,7288,17635,0.48851715338814855,0.09810036858519988,0.4132690671959172
214021381,7755,840,4027,12624,0.6143060836501901,0.06653992395437262,0.31899556400506973
214021382,7559,1224,4211,12994,0.5817300292442665,0.09419732184084963,0.3240726489148838
214021383,6019,1391,4666,12080,0.4982615894039735,0.11514900662251655,0.38625827814569536
214021384,7106,1560,6815,15482,0.4589846273091332,0.10076217542953107,0.4401886061232399
214021385,6360,1651,5337,13346,0.4765472800839203,0.1237074778959988,0.39989509965532744
215011386,2458,638,2475,5570,0.44129263913824057,0.11454219030520646,0.44434470377019747
215011387,1212,207,674,2092,0.5793499043977055,0.09894837476099426,0.32217973231357555
215011388,5560,1180,4787,11528,0.4823039555863983,0.10235947258848022,0.4152498265093685
215011389,1386,216,783,2385,0.5811320754716981,0.09056603773584905,0.3283018867924528
215011390,2649,418,1945,5011,0.5286369986030732,0.08341648373578128,0.38814607862702055
215011391,1254,244,1056,2551,0.4915719325754606,0.09564876519012153,0.41395531164249316
215011392,2843,589,2445,5879,0.48358564381697566,0.10018710665079095,0.41588705562170436
215011393,1045,208,731,1986,0.526183282980866,0.10473313192346426,0.3680765357502518
215011394,2448,355,1925,4727,0.5178760313094987,0.07510048656653269,0.4072350327903533
215021395,2703,496,1695,4890,0.552760736196319,0.10143149284253579,0.34662576687116564
215021396,1652,370,1276,3302,0.5003028467595396,0.11205330102967898,0.38643246517262264
215021398,1428,223,1007,2651,0.5386646548472275,0.08411920030177292,0.3798566578649566
215021399,1944,436,1653,4030,0.4823821339950372,0.10818858560794045,0.4101736972704715
215021469,4929,1380,6072,12383,0.3980457078252443,0.11144310748606961,0.4903496729387063
215021470,4898,1175,4253,10327,0.47429069429650433,0.11377941318872857,0.41183305897162775
215031400,2294,345,1719,4357,0.5265090658710122,0.07918292403029607,0.3945375258205187
215031401,2665,486,1736,4890,0.5449897750511248,0.09938650306748466,0.35501022494887524
215031402,1315,254,1211,2781,0.472851492268968,0.09133405249910104,0.4354548723480762
215031403,1051,141,921,2116,0.4966918714555766,0.0666351606805293,0.43525519848771266
215031404,3473,715,3215,7400,0.4693243243243243,0.09662162162162162,0.43445945945945946
215031405,2325,392,1473,4187,0.5552901839025556,0.09362311917840936,0.3518032003821352
216011406,4867,1186,4131,10180,0.4780943025540275,0.11650294695481336,0.40579567779960707
216011407,3948,736,2966,7648,0.516213389121339,0.09623430962343096,0.3878138075313807
216011408,1503,269,845,2612,0.5754211332312404,0.10298621745788668,0.32350689127105664
216011409,1465,247,1074,2785,0.526032315978456,0.08868940754039498,0.38563734290843804
216011410,1497,299,1219,3016,0.4963527851458886,0.09913793103448276,0.4041777188328912
216021411,2179,436,1812,4424,0.49254068716094035,0.09855334538878843,0.40958408679927666
216021412,978,204,650,1823,0.5364783324190894,0.11190345584201865,0.35655512890839275
216021413,4389,894,3534,8821,0.49756263462192496,0.10134905339530666,0.4006348486566149
216021414,2827,492,1978,5301,0.5332956046029051,0.09281267685342388,0.3731371439351066
216031415,2277,637,2683,5602,0.4064619778650482,0.11370938950374866,0.47893609425205286
216031416,6030,1103,5572,12702,0.4747283892300425,0.08683671862698787,0.4386710754211935
216031417,7844,1473,6589,15907,0.4931162381341548,0.09260074181178098,0.4142201546488967
216031418,1511,283,898,2690,0.5617100371747212,0.10520446096654275,0.3338289962825279
216031419,3560,754,2543,6856,0.5192532088681447,0.10997666277712952,0.3709159859976663
217011420,3278,651,2323,6254,0.5241445474896067,0.10409338023664855,0.3714422769427566
217011421,3544,681,2959,7186,0.493181185638742,0.09476760367381018,0.41177289173392706
217011422,3427,917,3228,7571,0.4526482631092326,0.12112006339981508,0.42636375643904373
217011423,2459,344,1439,4237,0.5803634647156006,0.08118952088742035,0.3396270946424357
217031471,1213,217,1032,2467,0.49169031211998376,0.08796108633968383,0.418321848398865
217031472,3818,909,3854,8587,0.4446255968324211,0.10585769185978805,0.4488179806684523
217031473,2006,427,1351,3790,0.529287598944591,0.11266490765171504,0.35646437994722957
217031474,1898,313,1523,3737,0.5078940326465079,0.08375702435108376,0.40754616002140753
217031475,2641,535,1834,5003,0.5278832700379772,0.10693583849690186,0.3665800519688187
217031476,1014,366,933,2317,0.4376348726801899,0.15796288303841174,0.4026758739749676
217041477,2424,529,1596,4551,0.5326301911667766,0.11623818940892111,0.35069215557020433
217041478,3540,742,2289,6573,0.5385668644454586,0.11288604898828541,0.34824281150159747
217041479,6999,1652,6265,14918,0.46916476739509316,0.1107387049202306,0.4199624614559592
217041480,4045,946,4092,9080,0.44548458149779735,0.10418502202643172,0.4506607929515419
297979799,0,0,0,0,0.0,0.0,0.0
299999499,0,0,0,0,0.0,0.0,0.0
301011001,5801,1453,4820,12069,0.4806529124202502,0.12039108459690115,0.39937028751346426
301011002,3011,409,2022,5443,0.5531875803784677,0.07514238471431196,0.3714863126952048
301011003,5880,1042,4066,10978,0.5356166879212971,0.09491710694115504,0.37037711787210786
301011004,6319,1532,5440,13292,0.47539873608185373,0.11525729762263015,0.4092687330725248
301011005,1183,385,1255,2820,0.4195035460992908,0.13652482269503546,0.4450354609929078
301011006,4720,764,3112,8599,0.5489010350040703,0.08884754041167578,0.36190254680776834
301021007,5554,989,4839,11381,0.4880063263333626,0.08689921799490379,0.4251823214128811
301021008,2419,357,1622,4402,0.5495229441163108,0.08109950022716947,0.368468877782826
301021009,6163,1219,3623,11012,0.5596621867054122,0.11069742099527788,0.3290047221213222
301021011,3337,628,1587,5557,0.6005038689940615,0.11301061723951772,0.2855857477055965
301021012,5956,1091,3639,10681,0.5576256904784196,0.10214399400805169,0.3406984364759854
301021013,6034,1026,4075,11125,0.5423820224719101,0.09222471910112359,0.36629213483146067
301021527,2825,715,3282,6821,0.41416214631285736,0.104823339686263,0.48116112007037093
301031014,0,0,5,3,0.0,0.0,1.6666666666666667
301031015,2648,588,2150,5390,0.49128014842300555,0.10909090909090909,0.39888682745825604
301031016,4229,853,3222,8307,0.509088720356326,0.10268448296617311,0.38786565547128926
301031017,1311,379,1235,2922,0.4486652977412731,0.1297056810403833,0.42265571526351814
301031018,3091,724,2622,6440,0.4799689440993789,0.1124223602484472,0.40714285714285714
301031019,3704,568,1660,5927,0.6249367302176481,0.09583263033575165,0.28007423654462626
301031020,4381,1176,4159,9709,0.45123081676794724,0.12112472963229992,0.4283654341332784
301031021,4745,1338,4599,10681,0.44424679337140716,0.1252691695534126,0.43057766126767155
302011022,2681,622,2029,5332,0.5028132033008252,0.11665416354088522,0.38053263315828956
302011023,3784,323,2040,6145,0.6157851912123677,0.05256305939788446,0.33197721724979656
302011024,3575,565,2590,6732,0.5310457516339869,0.08392751039809863,0.3847296494355318
302011025,2920,917,2904,6737,0.4334273415466825,0.13611399732818763,0.4310523972094404
302011026,3149,511,1916,5575,0.5648430493273543,0.0916591928251121,0.34367713004484307
302021027,4833,773,3932,9539,0.5066568822727749,0.08103574798196876,0.4122025369535591
302021028,2438,830,3792,7063,0.3451791023644344,0.11751380433243665,0.5368823446127707
302021029,2468,478,1911,4857,0.5081325921350628,0.09841465925468396,0.39345274861025326
302021030,1552,372,1293,3216,0.48258706467661694,0.11567164179104478,0.40205223880597013
302021031,4161,1446,4432,10044,0.41427718040621264,0.14396654719235363,0.4412584627638391
302021032,1699,805,2456,4963,0.3423332661696554,0.1622002820874471,0.4948619786419504
302021033,2448,561,2116,5122,0.47793830534947285,0.10952752830925419,0.41311987504880904
302021034,3464,876,2764,7107,0.4874067820458703,0.12325875897002955,0.38891233994653157
302031035,3359,696,2968,7021,0.4784218772254665,0.09913117789488676,0.42273180458624127
302031036,37,7,28,71,0.5211267605633803,0.09859154929577464,0.39436619718309857
302031037,216,136,271,621,0.34782608695652173,0.21900161030595813,0.4363929146537842
302031038,2031,698,2167,4894,0.414997956681651,0.14262362076011442,0.4427870862280343
